"","Compound","m/z","CCS/z","rsd","X curve","Y curve","CI lo","CI hi","PI lo","PI hi","std error","SD"
"1765","PS 37:04",842.4924,288.1,0.0055,819.294225925926,287.127149902844,285.919684767469,288.334615038218,278.547723521286,295.706576284402,3.5781397024507,7.4927583226032
"1766","PS 38:01",862.555,297.7,0.0055,821.282427160494,287.482044342086,286.299652741728,288.664435942445,278.906110872194,296.057977811979,3.5781397024507,7.4927583226032
"1767","PS 38:02",860.5393,294.8,0.0055,823.270628395062,287.836517739052,286.678298974453,288.994736503651,279.26388362286,296.409151855243,3.5781397024507,7.4927583226032
"1768","PS 38:04",856.508,291,0.0056,825.25882962963,288.190571608272,287.055572660912,289.325570555632,279.621043756988,296.760099459556,3.5781397024507,7.4927583226032
"1769","PS 38:05",854.4924,287.9,0.0055,827.247030864198,288.544207455198,287.431420950023,289.656993960374,279.977593258824,297.110821651573,3.5781397024507,7.4927583226032
"1770","PS 39:04",870.5237,294.3,0.0056,829.235232098765,288.897426776277,287.805789216613,289.989064335941,280.333534113177,297.461319439377,3.5781397024507,7.4927583226032
"1771","PS 40:01",890.5863,303.5,0.0055,831.223433333333,289.250231059023,288.178621421564,290.321840696482,280.688868305435,297.811593812611,3.5781397024507,7.4927583226032
"1772","PS 40:02",888.5706,301.8,0.0056,833.211634567901,289.602621782098,288.549860568274,290.655382995921,281.043597821577,298.161645742618,3.5781397024507,7.4927583226032
"1773","PS 40:04",884.5393,300.6,0.0055,835.199835802469,289.954600415379,288.919449261277,290.98975156948,281.39772464818,298.511476182577,3.5781397024507,7.4927583226032
"1774","PS 40:05",882.5237,299.5,0.0055,837.188037037037,290.306168420036,289.287330369114,291.325006470958,281.751250772423,298.861086067648,3.5781397024507,7.4927583226032
"1775","PS 40:06",880.508,298,0.0056,839.176238271605,290.657327248602,289.653447788406,291.661206708798,282.104178182087,299.210476315118,3.5781397024507,7.4927583226032
"1776","PS 40:07",878.4924,292.4,0.0055,841.164439506173,291.008078345046,290.017747299781,291.998409390311,282.45650886555,299.559647824541,3.5781397024507,7.4927583226032
"1777","PS 40:08",876.4767,290.3,0.0056,843.152640740741,291.358423144839,290.380177498951,292.336668790726,282.808244811779,299.908601477898,3.5781397024507,7.4927583226032
"1778","PS 40:09",874.4611,287.1,0.0055,845.140841975309,291.708363075029,290.740690778418,292.676035371641,283.159388010318,300.257338139741,3.5781397024507,7.4927583226032
"1779","PS 41:05",896.5393,300.8,0.0056,847.129043209877,292.05789955431,291.099244327557,293.016554781063,283.509940451272,300.605858657348,3.5781397024507,7.4927583226032
"1780","PS 41:06",894.5237,298.5,0.0055,849.117244444445,292.407033993086,291.455801112253,293.358266873918,283.859904125288,300.954163860884,3.5781397024507,7.4927583226032
"1781","PS 42:02",916.6019,308.5,0.0056,851.105445679012,292.755767793542,291.81033079058,293.701204796505,284.20928102353,301.302254563555,3.5781397024507,7.4927583226032
"1782","PS 42:04",912.5706,306.6,0.0055,853.09364691358,293.104102349712,292.16281051934,294.045394180085,284.558073137654,301.650131561771,3.5781397024507,7.4927583226032
"1783","PS 42:05",910.555,302.5,0.0055,855.081848148148,293.452039047542,292.513225608196,294.390852486888,284.906282459778,301.997795635307,3.5781397024507,7.4927583226032
"1784","PS 42:06",908.5393,299.8,0.0055,857.070049382716,293.799579264958,292.861569983916,294.737588546,285.253910982445,302.345247547471,3.5781397024507,7.4927583226032
"1785","PS 42:07",906.5237,298.7,0.0055,859.058250617284,294.146724371929,293.207846436777,295.085602307081,285.600960698591,302.692488045267,3.5781397024507,7.4927583226032
"1786","PS 42:08",904.508,297.6,0.0055,861.046451851852,294.493475730534,293.552066633611,295.434884827457,285.947433601502,303.039517859567,3.5781397024507,7.4927583226032
"1787","PS 42:09",902.4924,294.9,0.0055,863.03465308642,294.839834695024,293.89425089606,295.785418493987,286.293331684769,303.386337705278,3.5781397024507,7.4927583226032
"1788","PS 44:05",938.5863,309.3,0.0056,865.022854320988,295.185802611882,294.234427756968,296.137177466796,286.638656942246,303.732948281519,3.5781397024507,7.4927583226032
"1789","PS 44:07",934.555,305.5,0.0056,867.011055555556,295.531380819892,294.572633320731,296.490128319054,286.983411367995,304.07935027179,3.5781397024507,7.4927583226032
"1790","PS 44:08",932.5393,303.6,0.0056,868.999256790123,295.876570650195,294.908910463698,296.844230836692,287.327596956239,304.425544344152,3.5781397024507,7.4927583226032
"1791","PS 36:01",790.5598,285.6,0.0055,870.987458024691,296.221373426351,295.243307917413,297.199438935289,287.671215701303,304.771531151399,3.5781397024507,7.4927583226032
"1792","PS 36:02",788.5441,283.1,0.0055,872.975659259259,296.565790464401,295.575879280189,297.555701648613,288.014269597558,305.117311331244,3.5781397024507,7.4927583226032
"1793","PS 38:01",818.5911,291.9,0.0055,874.963860493827,296.909823072926,295.906682001559,297.912964144293,288.356760639359,305.462885506493,3.5781397024507,7.4927583226032
"1794","PS 38:02",816.5754,290,0.0055,876.952061728395,297.253472553105,296.235776379971,298.271168726239,288.698690820983,305.808254285226,3.5781397024507,7.4927583226032
"1795","PS 38:04",812.5441,286.7,0.0055,878.940262962963,297.596740198775,296.56322460774,298.63025578981,289.040062136563,306.153418260987,3.5781397024507,7.4927583226032
"1796","PS 38:05",810.5285,283.9,0.0056,880.928464197531,297.93962729649,296.889089889609,298.99016470337,289.380876580019,306.49837801296,3.5781397024507,7.4927583226032
"1797","PS 40:01",846.6224,298.3,0.0055,882.916665432099,298.282135125573,297.213435653252,299.350834597894,289.721136144989,306.843134106158,3.5781397024507,7.4927583226032
"1798","PS 40:02",844.6067,296.3,0.0055,884.904866666667,298.624264958181,297.536324862481,299.712205053881,290.060842824755,307.187687091608,3.5781397024507,7.4927583226032
"1799","PS 40:03",842.5911,294.9,0.0055,886.893067901235,298.966018059354,297.857819437207,300.074216681501,290.399998612169,307.532037506539,3.5781397024507,7.4927583226032
"1800","PS 40:04",840.5754,293.5,0.0055,888.881269135803,299.307395687074,298.177979778775,300.436811595373,290.738605499577,307.876185874571,3.5781397024507,7.4927583226032
"1801","PS 40:05",838.5598,291.9,0.0055,890.86947037037,299.648399092319,298.49686439516,300.799933789479,291.076665478739,308.2201327059,3.5781397024507,7.4927583226032
"1802","PS 40:06",836.5441,290,0.0055,892.857671604938,299.98902951912,298.81452961769,301.16352942055,291.414180540748,308.563878497492,3.5781397024507,7.4927583226032
"1803","PS 42:01",874.6537,304.3,0.0056,894.845872839506,300.329288204611,299.131029399246,301.527547009975,291.751152675951,308.907423733271,3.5781397024507,7.4927583226032
"1804","PS 42:02",872.638,301.9,0.0055,896.834074074074,300.669176379084,299.446415183135,301.891937575033,292.087583873858,309.25076888431,3.5781397024507,7.4927583226032
"1805","PS 42:03",870.6224,300.4,0.0056,898.822275308642,301.008695266044,299.760735831792,302.256654700297,292.423476123066,309.593914409023,3.5781397024507,7.4927583226032
"1806","PS 42:04",868.6067,298.7,0.0055,900.81047654321,301.34784608226,300.074037604932,302.621654559588,292.758831411162,309.936860753358,3.5781397024507,7.4927583226032
"1807","PS 42:05",866.5911,297.6,0.0055,902.798677777778,301.686630037815,300.386364177602,302.986895898027,293.093651724642,310.279608350988,3.5781397024507,7.4927583226032
"1808","PS 36:01",828.5157,289.8,0.0055,904.786879012346,302.025048336159,300.697756689577,303.352339982741,293.427939048816,310.622157623502,3.5781397024507,7.4927583226032
"1809","PS 36:02",826.5,287.5,0.0055,906.775080246914,302.363102174161,301.008253818647,303.717950529675,293.761695367722,310.964508980601,3.5781397024507,7.4927583226032
"1810","PS 38:04",850.5,291.7,0.0056,908.763281481481,302.700792742158,301.31789187143,304.083693612886,294.094922664026,311.30666282029,3.5781397024507,7.4927583226032
"1811","PS 38:05",848.4844,288.9,0.0055,910.751482716049,303.038121224003,301.626704886374,304.449537561632,294.427622918937,311.64861952907,3.5781397024507,7.4927583226032
"1812","PS 40:04",878.5313,297.8,0.0055,912.739683950617,303.37508879712,301.934724744585,304.815452849654,294.759798112107,311.990379482132,3.5781397024507,7.4927583226032
"1813","PS 40:05",876.5157,296.6,0.0056,914.727885185185,303.711696632545,302.241981284926,305.181411980165,295.091450221539,312.331943043551,3.5781397024507,7.4927583226032
"1814","PS 40:06",874.5,295.1,0.0055,916.716086419753,304.047945894982,302.548502420616,305.547389369349,295.422581223489,312.673310566476,3.5781397024507,7.4927583226032
"1815","PS 42:09",896.4844,296.9,0.0056,918.704287654321,304.383837742847,302.854314255151,305.913361230542,295.753193092368,313.014482393325,3.5781397024507,7.4927583226032
"1816","PS 40:03",864.573,298.6,0.0055,920.692488888889,304.719373328313,303.159441195901,306.279305460726,296.083287800647,313.355458855979,3.5781397024507,7.4927583226032
"1817","PS 40:04",862.5574,297.6,0.0055,922.680690123457,305.054553797365,303.463906064185,306.645201530545,296.41286731876,313.69624027597,3.5781397024507,7.4927583226032
"1818","PS 40:05",860.5417,296.1,0.0055,924.668891358025,305.389380289838,303.767730200976,307.011030378699,296.741933615002,314.036826964674,3.5781397024507,7.4927583226032
"1819","PS 40:06",858.5261,294,0.0056,926.657092592593,305.723853939467,304.070933567653,307.376774311281,297.07048865543,314.377219223504,3.5781397024507,7.4927583226032
"1820","PS 40:07",856.5104,291.9,0.0055,928.645293827161,306.057975873934,304.373534841476,307.742416906392,297.398534403767,314.717417344101,3.5781397024507,7.4927583226032
"1821","PS 42:01",896.6356,305.7,0.0056,930.633495061728,306.39174721491,304.675551505602,308.107942924219,297.7260728213,315.057421608521,3.5781397024507,7.4927583226032
"1822","PS 42:02",894.62,304.4,0.0056,932.621696296296,306.725169078104,304.976999933619,308.473338222588,298.053105866782,315.397232289425,3.5781397024507,7.4927583226032
"1823","PS 42:04",890.5887,301.2,0.0055,934.609897530864,307.0582425733,305.277895468656,308.838589677944,298.379635496329,315.73684965027,3.5781397024507,7.4927583226032
"1824","PS 42:05",888.573,300,0.0055,936.598098765432,307.39096880441,305.578252497222,309.203685111598,298.705663663324,316.076273945496,3.5781397024507,7.4927583226032
"1825","PS 44:10",906.5261,299.2,0.0056,938.5863,307.723348869511,305.878084517956,309.568613221066,299.031192318313,316.41550542071,3.5781397024507,7.4927583226032
