"","Compound","m/z","CCS/z","rsd","X curve","Y curve","CI lo","CI hi","PI lo","PI hi","std error","SD"
"1272","FA (17:0)",269.2486,174.8,8e-04,425.092088135593,207.823399501454,206.203450035153,209.443348967755,193.250941817775,222.395857185133,6.14003082268948,33.8327132011659
"1273","FA (17:0)",271.2625,189.6,0.001,430.1968,208.800367782572,207.163910790701,210.436824774442,194.226065804244,223.3746697609,6.14003082268948,33.8327132011659
"1274","FA (17:0)",269.25,174.8,8e-04,435.301511864407,209.767587669445,208.114465693581,211.420709645309,195.191405078096,224.343770260794,6.14003082268948,33.8327132011659
"1275","FA (19:0)",297.2843,183,7e-04,440.406223728814,210.725269058252,209.055340067622,212.395198048882,196.147170776823,225.303367339681,6.14003082268948,33.8327132011659
"1276","FA (19:0)",299.2936,196.5,8e-04,445.51093559322,211.67361495674,209.986751350075,213.360478563406,197.093567100277,226.253662813203,6.14003082268948,33.8327132011659
"1277","FA (19:0)",297.2851,183,7e-04,450.615647457627,212.612821786272,210.908909451974,214.316734120569,198.030791615125,227.194851957418,6.14003082268948,33.8327132011659
"1512","Heptadecanoic Acid (17:0)",269.2483,172.8,0.0012,455.720359322034,213.543079667367,211.822017099549,215.264142235185,198.959035542653,228.127123792081,6.14003082268948,33.8327132011659
"1666","Itaconate",129.0192,119.1,0.007,460.825071186441,214.464572689823,212.72627015768,216.202875221966,199.878484031018,229.050661348628,6.14003082268948,33.8327132011659
"1667","Itaconate",153.0154,131.9,0.0033,465.929783050847,215.3774791684,213.621857936357,217.133100400444,200.789316412945,229.965641923856,6.14003082268948,33.8327132011659
"1800","Lauric Acid (12:0)",199.1704,154.2,0.0037,471.034494915254,216.281971885,214.50896348106,218.05498028894,201.691706449797,230.872237320204,6.14003082268948,33.8327132011659
"1822","Lignoceric Acid (24:0)",367.3576,199.9,5e-04,476.139206779661,217.178218318183,215.387763847935,218.968672788431,202.585822562884,231.770614073483,6.14003082268948,33.8327132011659
"1823","Lignoceric Acid (24:0)",391.3552,215.5,0.0028,481.243918644068,218.066380860816,216.258430364597,219.874331357034,203.471828052798,232.660933668834,6.14003082268948,33.8327132011659
"1824","Lignoceric Acid (24:0)",367.3582,200.9,0.0012,486.348630508475,218.946617026584,217.121128877372,220.772105175796,204.349881307521,233.543352745646,6.14003082268948,33.8327132011659
"1900","Margaric Acid",269.2486,173.1,0.0018,491.453342372881,219.819079646046,217.976019985719,221.662139306373,205.220135999988,234.418023292104,6.14003082268948,33.8327132011659
"1927","Methylsuccinic Acid",131.0344,123.9,0.0014,496.558054237288,220.683917052867,218.823259264568,222.544574841166,206.082741275745,235.285092829989,6.14003082268948,33.8327132011659
"1932","Mevalonate",147.0657,129,0.0057,501.662766101695,221.541273260814,219.662997475245,223.419549046383,206.937841931297,236.144704590331,6.14003082268948,33.8327132011659
"1933","Mevalonate",171.062,132.9,6e-04,506.767477966102,222.391288132058,220.495380765624,224.287195498493,207.785578583688,236.996997680429,6.14003082268948,33.8327132011659
"1940","Monensin A",675.4084,243.8,6e-04,511.872189830508,223.234097537305,221.320550860138,225.147644214471,208.62608783184,237.842107242769,6.14003082268948,33.8327132011659
"1941","Monensin A",675.4084,254,0.0024,516.976901694915,224.06983350821,222.138645240196,226.001021776224,209.459502410122,238.680164606298,6.14003082268948,33.8327132011659
