"","Compound","m/z","CCS/z","rsd","X curve","Y curve","CI lo","CI hi","PI lo","PI hi","std error","SD"
"641","Antimycin A3",543.2318,222,0.0016,423.331182857143,210.566155201169,205.456503627794,215.675806774545,189.895361350942,231.236949051397,8.20486699257725,40.7231945140429
"642","Antimycin A3",559.2058,225.8,0.0023,435.822034285714,212.198518105839,206.977021532851,217.420014678826,191.499793370749,232.897242840929,8.20486699257725,40.7231945140429
"764","Bis(2-ethylhexyl)phthalate",407.2794,202.9,0.0011,448.312885714286,213.674293571076,208.3502299957,218.998357146452,192.949457452256,234.399129689896,8.20486699257725,40.7231945140429
"765","Bis(2-ethylhexyl)phthalate",391.2822,212.2,0.0013,460.803737142857,215.005556125333,209.587854461831,220.423257788835,194.256467699284,235.754644551383,8.20486699257725,40.7231945140429
"766","Bis(2-ethylhexyl)phthalate",413.2655,216,0.0013,473.294588571429,216.204064117609,210.701203821641,221.706924413576,195.432577636516,236.975550598702,8.20486699257725,40.7231945140429
"1210","Dicamba",242.9592,156.1,0.0033,485.78544,217.281120012915,211.701068829416,222.861171196413,196.489050601532,238.073189424297,8.20486699257725,40.7231945140429
"1212","Diethyl Pthalate",245.079,164.2,0.0024,498.276291428571,218.247470364082,212.597651028291,223.897289699873,197.436568468095,239.058372260069,8.20486699257725,40.7231945140429
"1561","Hippurate",178.0527,142.4,0.0049,510.767142857143,219.113239358846,213.400517936045,224.825960781647,198.285172591817,239.941306125875,8.20486699257725,40.7231945140429
"1562","Hippurate",202.0473,149.9,0.0037,523.257994285714,219.887890067261,214.118580140605,225.657199993916,199.044231169958,240.731548964563,8.20486699257725,40.7231945140429
"1563","Hippurate",180.0661,145.9,7e-04,535.748845714286,220.580207973084,214.760086131535,226.400329814632,199.722427711326,241.437988234841,8.20486699257725,40.7231945140429
"1951","Monoethyl Phthalate",193.0501,147.7,0.0058,548.239697142857,221.198301962023,215.332631047893,227.063972876153,200.32776592506,242.068837998986,8.20486699257725,40.7231945140429
"1952","Monoethyl Phthalate",217.0477,154.7,0.0042,560.730548571429,221.749618583331,215.843175971134,227.656061195528,200.867586988477,242.631650178185,8.20486699257725,40.7231945140429
"2813","Salicylate",137.024,119.8,0.001,573.2214,222.240966045464,216.298074874699,228.183857216229,201.348595795422,243.133336295506,8.20486699257725,40.7231945140429
