"","Compound","m/z","CCS/z","rsd","X curve","Y curve","CI lo","CI hi","PI lo","PI hi","std error","SD"
"888","Cortisone",359.184,191.4,3e-04,507.760006060606,223.134072175115,218.302056686521,227.966087663708,191.716280252055,254.551864098175,13.0158193835243,19.4609421085452
"889","Cortisone",361.2008,188.4,0.0016,513.721057575758,224.144324667879,219.215592096869,229.073057238888,192.711512506139,255.577136829618,13.0158193835243,19.4609421085452
"890","Cortisone",383.1809,213.5,0.0039,519.682109090909,225.147416929071,220.119843495045,230.174990363096,193.698954800165,256.595879057976,13.0158193835243,19.4609421085452
"1119","d7-Cholesterol",376.3944,205.6,2e-04,525.643160606061,226.143480975469,221.015149431478,231.271812519459,194.678753739025,257.608208211912,13.0158193835243,19.4609421085452
"1120","d7-Cholesterol",416.3864,239.2,7e-04,531.604212121212,227.132644925234,221.901828329082,232.363461521386,195.65105160626,258.614238244208,13.0158193835243,19.4609421085452
"1121","d7-Cholesterol Ester (18:1)",680.6305,291.8,4e-04,537.565263636364,228.115033155327,222.780179626489,233.449886684166,196.615986537805,259.614079772849,13.0158193835243,19.4609421085452
"1181","Deoxycholate",391.2844,202.1,0.0016,543.526315151515,229.090766450897,223.650484931838,234.531047969957,197.573692686899,260.607840214896,13.0158193835243,19.4609421085452
"1182","Deoxycorticosterone Acetate",373.2357,197.1,0.0026,549.487366666667,230.05996214714,224.513009162959,235.606915131321,198.524300380698,261.595623913581,13.0158193835243,19.4609421085452
"1468","Glycochenodeoxycholate",448.3102,200.6,0.0012,555.448418181818,231.022734264075,225.368001656295,236.677466871856,199.467936269093,262.577532259058,13.0158193835243,19.4609421085452
"1469","Glycochenodeoxycholate",450.3205,196.9,0.0012,561.40946969697,231.979193634683,226.215697232186,237.742690037179,200.404723466202,263.553663803163,13.0158193835243,19.4609421085452
"1470","Glycochenodeoxycholate",472.3056,203.8,0.0022,567.370521212121,232.929448026769,227.056317208341,238.802578845197,201.334781684978,264.524114368559,13.0158193835243,19.4609421085452
"1471","Glycodeoxycholic Acid 3-Sulfate",528.2631,218.2,7e-04,573.331572727273,233.873602258956,227.890070356616,239.857134161295,202.258227365322,265.488977152589,13.0158193835243,19.4609421085452
"1472","Glycolithocholic Acid Sulfate",512.2682,218.2,0.001,579.292624242424,234.811758311122,228.717153800743,240.906362821502,203.175173796092,266.448342826152,13.0158193835243,19.4609421085452
"1601","Hyocholic Acid",407.2798,204.2,0.0013,585.253675757576,235.744015429614,229.537753854478,241.950277004749,204.085731231355,267.402299627872,13.0158193835243,19.4609421085452
"1838","Lithocholic Acid",375.2899,201.4,0.0087,591.214727272727,236.670470227531,230.352046801096,242.988893653965,204.990007001208,268.350933453854,13.0158193835243,19.4609421085452
"1839","Lithocholyltaurine",482.2954,206.5,8e-04,597.175778787879,237.591216780362,231.160199616038,244.022233944686,205.888105617473,269.294327943251,13.0158193835243,19.4609421085452
"1840","Lithocholyltaurine",506.2897,213.3,0.0022,603.13683030303,238.50634671723,231.962370635229,245.050322799231,206.780128874561,270.232564559899,13.0158193835243,19.4609421085452
"2014","N-Glycocholate",464.306,202.2,6e-04,609.097881818182,239.415949307986,232.758710171967,246.073188444004,207.666175945758,271.165722670213,13.0158193835243,19.4609421085452
"2015","N-Glycocholate",466.3162,199.7,8e-04,615.058933333333,240.320111546386,233.54936108553,247.090862007243,208.546343475195,272.093879617578,13.0158193835243,19.4609421085452
"2016","N-Glycocholate",488.2993,202.5,0.0024,621.019984848485,241.218918229563,234.33445930471,248.103377154415,209.420725665729,273.017110793397,13.0158193835243,19.4609421085452
"2017","N-Glycocholate",504.2694,208.4,0.0042,626.981036363636,242.11245203398,235.114134309524,249.110769758436,210.289414362961,273.935489704999,13.0158193835243,19.4609421085452
"2620","Pregnenolone",317.248,176.1,0.0078,632.942087878788,243.000793588073,235.888509574225,250.113077601922,211.152499135586,274.849088040561,13.0158193835243,19.4609421085452
"2621","Pregnenolone",339.23,214.8,0.0047,638.903139393939,243.884021541741,236.657702974652,251.110340108829,212.010067352282,275.7579757312,13.0158193835243,19.4609421085452
"2622","Pregnenolone Sulfate",395.191,206.2,5e-04,644.864190909091,244.762212632849,237.421827162792,252.102598102906,212.8622042553,276.662221010398,13.0158193835243,19.4609421085452
"2623","Progesterone",315.2324,185.5,0.0046,650.825242424242,245.635441750917,238.180989911245,253.089893590589,213.70899303095,277.561890470884,13.0158193835243,19.4609421085452
"2624","Progesterone",337.2143,168,0.003,656.786293939394,246.50378199811,238.935294430113,254.072269566106,214.550514877116,278.457049119104,13.0158193835243,19.4609421085452
"2952","Sulfolithocholic Acid",455.2467,211.5,3e-04,662.747345454545,247.36730474769,239.684839658666,255.049769836714,215.386849067966,279.347760427413,13.0158193835243,19.4609421085452
"2971","Taurocholic Acid 3-Sulfate",594.2407,221.2,0.0023,668.708396969697,248.226079700048,240.429720533921,256.022438866176,216.218073016002,280.234086384095,13.0158193835243,19.4609421085452
"2972","Taurodeoxycholic Acid 3-Sulfate",578.2458,221,0.0024,674.669448484848,249.080174936439,241.17002823814,256.990321634738,217.044262331563,281.116087541316,13.0158193835243,19.4609421085452
"3204","Ursocholic Acid",407.2798,203.3,0.0031,680.6305,249.929656970528,241.905850427062,257.953463513994,217.865490879927,281.993823061129,13.0158193835243,19.4609421085452
